what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826630711
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649826659148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826659163
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649826659166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826668228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826669792
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649826670076
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649826671978
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649826672199
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649826677105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826687188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826709365
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1649826709449
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649826710792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826721103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826803449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826805235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826812172
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649826812184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826814583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826856714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826861666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826863204
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649826863512
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649826865730
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649826865933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826869667
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649826870815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826896014
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649826896077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1649826900024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826902285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826973129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826974312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826979219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649826981903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827044106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827044417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827051612
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649827054329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827057458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827060456
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649827060473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827065456
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649827067316
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827069296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827069516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649827069519
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827074425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827091118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827126184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827126676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827129468
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649827129480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827131695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827133982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827137755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827137799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827137882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827139198
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1649827139205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827144733
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649827146607
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827148540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827148798
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649827148804
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827153953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827198976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827208449
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649827208457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827214292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827215866
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649827216154
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827218057
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649827218302
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827223161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827256393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827258832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827266229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827280634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827281247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827317220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827317793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827439988
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649827439999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827446833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827448304
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649827448582
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827450478
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649827450719
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827455469
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649827489280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827492520
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827698053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827698067
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649827698079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827703237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827747689
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827747703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827748263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827753613
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649827753619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827757841
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649827759801
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827761756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827761989
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649827761992
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827766837
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649827823328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827826431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827827897
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649827828184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827828189
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827830108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827830365
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649827830369
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827835147
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649827843998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827847675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827849232
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649827849551
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827851465
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649827851732
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827856626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827856735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827918550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649827918558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827921415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827922985
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649827923291
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827925330
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649827925567
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649827930425
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649827937964
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649827943562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827958736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827990068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649827994898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828179734
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.open.call.hierarchy",1649828198887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1649828201855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828204804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828206170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828206468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828373658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828373703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828376488
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649828377638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828379080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828380892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828383087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828390350
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649828391434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1649828412162
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649828414489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828416780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828419271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828419578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828423239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828427166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828428710
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649828428988
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649828430941
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649828431157
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649828435923
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649828441147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649828462361
