what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1648723679848
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1648723679849
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1648723679849
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1648723679850
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1648723679850
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1648723679851
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1648723679851
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1648723679851
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1648723679852
started,bundle,com.altera.sbtgui.integration,12.1.0.177,"com.altera.sbtgui.integration",1648723679852
started,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1648723679852
started,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1648723679853
started,bundle,com.altera.systemconsole,12.1.0.177,"com.altera.systemconsole",1648723679853
started,bundle,com.altera.systemconsole.designs.plugin,12.1.0.177,"com.altera.systemconsole.designs.plugin",1648723679853
started,bundle,com.altera.systemconsole.scripting,12.1.0.177,"com.altera.systemconsole.scripting",1648723679853
started,bundle,com.altera.utilities,12.1.0.177,"com.altera.utilities",1648723679854
os,sysinfo,,,"win32",1648723679855
arch,sysinfo,,,"x86",1648723679855
ws,sysinfo,,,"win32",1648723679855
locale,sysinfo,,,"en_US",1648723679855
processors,sysinfo,,,"8",1648723679855
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1648723679855
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1648723679855
java.specification.name,sysinfo,,,"Java Platform API Specification",1648723679855
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1648723679855
java.specification.version,sysinfo,,,"1.6",1648723679855
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1648723679855
java.version,sysinfo,,,"1.6.0_23",1648723679855
java.vm.info,sysinfo,,,"mixed mode",1648723679855
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1648723679855
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1648723679855
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1648723679855
java.vm.specification.version,sysinfo,,,"1.0",1648723679855
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1648723679855
java.vm.version,sysinfo,,,"19.0-b09",1648723679855
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1648723680372
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1648723680492
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1648723680521
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1648723680524
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1648723680732
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1648723680751
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1648723680774
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1648723680800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723686142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723725789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1648723725805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1648723725805
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1648723726218
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1648723726240
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1648723726242
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1648723726243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723726293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723730726
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648723732519
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1648723732526
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648723732617
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1648723733005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723733343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723735760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1648723737183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1648723738538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1648723739916
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1648723741212
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648723741400
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648723741463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723744331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723746398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1648723747073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1648723747466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1648723748291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723755656
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1648723938703
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1648723938710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648723940703
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1648723940820
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1648724282553
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1648724282554
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1648724282555
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1648724282555
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1648724282556
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1648724282557
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1648724282557
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1648724282557
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1648724282558
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1648724282558
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1648724282559
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1648724282560
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1648724282560
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1648724282561
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1648724282561
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1648724282562
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1648724282562
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1648724282563
