what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830755473
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1649830757137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830759421
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1649830760546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830765094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830770658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830834437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830834743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830837687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830840220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830847155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830862042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830863664
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1649830863979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830864193
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649830866076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1649830866343
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649830866346
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1649830871381
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649830889278
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1649830889305
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1649830918001
